2026-05-26 16:52:17,916 | root | INFO | Gestionador carregat des de pickle: gestionador.pkl
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,594 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,595 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,596 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,597 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,598 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,599 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,600 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,601 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,602 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,603 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,604 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,605 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,606 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,607 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,608 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,609 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,610 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
2026-05-26 16:52:25,611 | root | INFO | Similituds trobades per a recomanació simple
