2026-05-26 21:22:44,259 | root | INFO | Afegint: '0195153448'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '1558508287'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '0307119610'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '0373225113'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '0373224419'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '0373223242'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '0446602019'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '0373029896'
2026-05-26 21:22:44,836 | root | INFO | Afegint: '0373030142'
2026-05-26 21:22:44,837 | root | INFO | Afegint: '0590407945'
2026-05-26 21:22:44,837 | root | INFO | Afegint: '0440162688'
2026-05-26 21:22:44,837 | root | INFO | Afegint: '1562826468'
2026-05-26 21:22:44,837 | root | INFO | Afegint: '0307988619'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '0373191960'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '0373240244'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '0373240635'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '2266102028'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '0373240252'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '0373076215'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '2253141704'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '0312950446'
2026-05-26 21:22:44,838 | root | INFO | Afegint: '0373291051'
2026-05-26 21:22:44,839 | root | INFO | Afegint: '3596125006'
2026-05-26 21:22:44,839 | root | INFO | Afegint: '3821805897'
2026-05-26 21:22:44,839 | root | INFO | Afegint: '0688111289'
2026-05-26 21:22:44,839 | root | INFO | Afegint: '0684846675'
2026-05-26 21:22:44,840 | root | INFO | Afegint: '0060972335'
2026-05-26 21:22:44,840 | root | INFO | Afegint: '904500741X'
2026-05-26 21:22:44,840 | root | INFO | Afegint: '3453172620'
2026-05-26 21:22:44,840 | root | INFO | Afegint: '0590477641'
2026-05-26 21:22:44,841 | root | INFO | Afegint: '1557236046'
2026-05-26 21:22:44,841 | root | INFO | Afegint: '0671626191'
2026-05-26 21:22:44,841 | root | INFO | Afegint: '0898793912'
2026-05-26 21:22:44,841 | root | INFO | Afegint: '8489163499'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '0373288360'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '0590259954'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '0590426923'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '0590426710'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '059043652X'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '0590436503'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '0590437186'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '0373243766'
2026-05-26 21:22:44,842 | root | INFO | Afegint: '2290303488'
2026-05-26 21:22:44,843 | root | INFO | Afegint: '2290315524'
2026-05-26 21:22:44,843 | root | INFO | Afegint: '0345459148'
2026-05-26 21:22:44,843 | root | INFO | Afegint: '0671039385'
2026-05-26 21:22:44,844 | root | INFO | Afegint: '0307100936'
2026-05-26 21:22:44,844 | root | INFO | Afegint: '0766601706'
2026-05-26 21:22:44,844 | root | INFO | Afegint: '3453115783'
2026-05-26 21:22:44,844 | root | INFO | Afegint: '0671833316'
2026-05-26 21:22:44,844 | root | INFO | Afegint: '0671469703'
2026-05-26 21:22:44,844 | root | INFO | Afegint: '0373033567'
2026-05-26 21:22:44,845 | root | INFO | Afegint: '0373033281'
2026-05-26 21:22:44,845 | root | INFO | Afegint: '0373078102'
2026-05-26 21:22:44,845 | root | INFO | Afegint: '0373225342'
2026-05-26 21:22:44,845 | root | INFO | Afegint: '0373195680'
2026-05-26 21:22:44,845 | root | INFO | Afegint: '0141310073'
2026-05-26 21:22:44,845 | root | INFO | Afegint: '0425033104'
2026-05-26 21:22:44,846 | root | INFO | Afegint: '0345260406'
2026-05-26 21:22:44,846 | root | INFO | Afegint: '0445043326'
2026-05-26 21:22:44,846 | root | INFO | Afegint: '0380704498'
2026-05-26 21:22:44,846 | root | INFO | Afegint: '0893754056'
2026-05-26 21:22:44,847 | root | INFO | Afegint: '0425179265'
2026-05-26 21:22:44,847 | root | INFO | Afegint: '0843928395'
2026-05-26 21:22:44,847 | root | INFO | Afegint: '0843943289'
2026-05-26 21:22:44,847 | root | INFO | Afegint: '0684869098'
2026-05-26 21:22:44,847 | root | INFO | Afegint: '0451097009'
2026-05-26 21:22:44,848 | root | INFO | Afegint: '0373270860'
2026-05-26 21:22:44,848 | root | INFO | Afegint: '0373225539'
2026-05-26 21:22:44,848 | root | INFO | Afegint: '0316171530'
2026-05-26 21:22:44,848 | root | INFO | Afegint: '0425182932'
2026-05-26 21:22:44,849 | root | INFO | Afegint: '082175369X'
2026-05-26 21:22:44,849 | root | INFO | Afegint: '0373290276'
2026-05-26 21:22:44,849 | root | INFO | Afegint: '0373098960'
2026-05-26 21:22:44,849 | root | INFO | Afegint: '0440200946'
2026-05-26 21:22:44,849 | root | INFO | Afegint: '0394856392'
2026-05-26 21:22:44,849 | root | INFO | Afegint: '0821759833'
2026-05-26 21:22:44,850 | root | INFO | Afegint: '059045076X'
2026-05-26 21:22:44,850 | root | INFO | Afegint: '0345365461'
2026-05-26 21:22:44,850 | root | INFO | Afegint: '0843106743'
2026-05-26 21:22:44,850 | root | INFO | Afegint: '0836213076'
2026-05-26 21:22:44,850 | root | INFO | Afegint: '0373025084'
2026-05-26 21:22:44,851 | root | INFO | Afegint: '0307115399'
2026-05-26 21:22:44,851 | root | INFO | Afegint: '0553278142'
2026-05-26 21:22:44,851 | root | INFO | Afegint: '0440228441'
2026-05-26 21:22:44,851 | root | INFO | Afegint: '0843942819'
2026-05-26 21:22:44,851 | root | INFO | Afegint: '0843947357'
2026-05-26 21:22:44,852 | root | INFO | Afegint: '1583225366'
2026-05-26 21:22:44,852 | root | INFO | Afegint: '0590386166'
2026-05-26 21:22:44,852 | root | INFO | Afegint: '193059609X'
2026-05-26 21:22:44,852 | root | INFO | Afegint: '0060196076'
2026-05-26 21:22:44,853 | root | INFO | Afegint: '0743436733'
2026-05-26 21:22:44,853 | root | INFO | Afegint: '0385512147'
2026-05-26 21:22:44,853 | root | INFO | Afegint: '2253152072'
2026-05-26 21:22:44,854 | root | INFO | Afegint: '0441694004'
2026-05-26 21:22:44,854 | root | INFO | Afegint: '0373032706'
2026-05-26 21:22:44,854 | root | INFO | Afegint: '0373152531'
2026-05-26 21:22:44,854 | root | INFO | Afegint: '0373169094'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373705190'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373167091'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0671529838'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '037322575X'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373030258'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373706995'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373035373'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373030215'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373191049'
2026-05-26 21:22:44,855 | root | INFO | Afegint: '0373194978'
2026-05-26 21:22:44,856 | root | INFO | Afegint: '0312951639'
2026-05-26 21:22:44,856 | root | INFO | Afegint: '0440402255'
2026-05-26 21:22:44,856 | root | INFO | Afegint: '0453008739'
2026-05-26 21:22:44,856 | root | INFO | Afegint: '038097391X'
2026-05-26 21:22:44,856 | root | INFO | Afegint: '0060008725'
2026-05-26 21:22:44,857 | root | INFO | Afegint: '0553282700'
2026-05-26 21:22:44,857 | root | INFO | Afegint: '0140283374'
2026-05-26 21:22:44,858 | root | INFO | Afegint: '0192828630'
2026-05-26 21:22:44,858 | root | INFO | Afegint: '0060006641'
2026-05-26 21:22:44,858 | root | INFO | Afegint: '0373034873'
2026-05-26 21:22:44,858 | root | INFO | Afegint: '0525449922'
2026-05-26 21:22:44,858 | root | INFO | Afegint: '0316926078'
2026-05-26 21:22:44,859 | root | INFO | Afegint: '0800786289'
2026-05-26 21:22:44,859 | root | INFO | Afegint: '0943151163'
2026-05-26 21:22:44,859 | root | INFO | Afegint: '0312975597'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '0140312587'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '0425188175'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '0679741879'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '0553055224'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '055305502X'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '1557233918'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '0307030849'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '0671669141'
2026-05-26 21:22:44,860 | root | INFO | Afegint: '0140367446'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '0590442597'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '0440426766'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '059044509X'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '0590453548'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '0394832434'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '0380731509'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '0307101398'
2026-05-26 21:22:44,861 | root | INFO | Afegint: '0307021696'
2026-05-26 21:22:44,862 | root | INFO | Afegint: '0380899590'
2026-05-26 21:22:44,862 | root | INFO | Afegint: '0373025297'
2026-05-26 21:22:44,862 | root | INFO | Afegint: '0385334141'
2026-05-26 21:22:44,862 | root | INFO | Afegint: '037370433X'
2026-05-26 21:22:44,863 | root | INFO | Afegint: '0373023332'
2026-05-26 21:22:44,863 | root | INFO | Afegint: '0373222173'
2026-05-26 21:22:44,864 | root | INFO | Afegint: '0380680157'
2026-05-26 21:22:44,864 | root | INFO | Afegint: '0894713477'
2026-05-26 21:22:44,864 | root | INFO | Afegint: '0671723316'
2026-05-26 21:22:44,864 | root | INFO | Afegint: '0440159210'
2026-05-26 21:22:44,864 | root | INFO | Afegint: '0671653849'
2026-05-26 21:22:44,865 | root | INFO | Afegint: '0451162218'
2026-05-26 21:22:44,865 | root | INFO | Afegint: '0307301281'
2026-05-26 21:22:44,865 | root | INFO | Afegint: '1578151929'
2026-05-26 21:22:44,865 | root | INFO | Afegint: '0892964456'
2026-05-26 21:22:44,865 | root | INFO | Afegint: '0786888091'
2026-05-26 21:22:44,865 | root | INFO | Afegint: '3808572612'
2026-05-26 21:22:44,866 | root | INFO | Afegint: '2800134267'
2026-05-26 21:22:44,866 | root | INFO | Afegint: '2800134259'
2026-05-26 21:22:44,866 | root | INFO | Afegint: '2070264564'
2026-05-26 21:22:44,866 | root | INFO | Afegint: '0140502408'
2026-05-26 21:22:44,866 | root | INFO | Afegint: '0140622446'
2026-05-26 21:22:44,867 | root | INFO | Afegint: '359625180X'
2026-05-26 21:22:44,867 | root | INFO | Afegint: '3257062354'
2026-05-26 21:22:44,867 | root | INFO | Afegint: '0553565605'
2026-05-26 21:22:44,868 | root | INFO | Afegint: '0811202097'
2026-05-26 21:22:44,869 | root | INFO | Afegint: '0789478587'
2026-05-26 21:22:44,870 | root | INFO | Afegint: '0440506832'
2026-05-26 21:22:44,870 | root | INFO | Afegint: '0373164238'
2026-05-26 21:22:44,870 | root | INFO | Afegint: '185326203X'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '0590433474'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '0590420062'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '0590403885'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '0874061350'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '0590433334'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '038057067X'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '0816709939'
2026-05-26 21:22:44,871 | root | INFO | Afegint: '0307100324'
2026-05-26 21:22:44,872 | root | INFO | Afegint: '0590456571'
2026-05-26 21:22:44,872 | root | INFO | Afegint: '0816704678'
2026-05-26 21:22:44,872 | root | INFO | Afegint: '0553153730'
2026-05-26 21:22:44,872 | root | INFO | Afegint: '0782480411'
2026-05-26 21:22:44,872 | root | INFO | Afegint: '0590452630'
2026-05-26 21:22:44,873 | root | INFO | Afegint: '0671876244'
2026-05-26 21:22:44,873 | root | INFO | Afegint: '0898797055'
2026-05-26 21:22:44,873 | root | INFO | Afegint: '0898797187'
2026-05-26 21:22:44,873 | root | INFO | Afegint: '088419597X'
2026-05-26 21:22:44,873 | root | INFO | Afegint: '0671015702'
2026-05-26 21:22:44,874 | root | INFO | Afegint: '0440407613'
2026-05-26 21:22:44,874 | root | INFO | Afegint: '0440415241'
2026-05-26 21:22:44,874 | root | INFO | Afegint: '0684807548'
2026-05-26 21:22:44,875 | root | INFO | Afegint: '0786812524'
2026-05-26 21:22:44,875 | root | INFO | Afegint: '0380846578'
2026-05-26 21:22:44,875 | root | INFO | Afegint: '0812928318'
2026-05-26 21:22:44,875 | root | INFO | Afegint: '0679724753'
2026-05-26 21:22:44,875 | root | INFO | Afegint: '0064401448'
2026-05-26 21:22:44,876 | root | INFO | Afegint: '038546973X'
2026-05-26 21:22:44,876 | root | INFO | Afegint: '0446359726'
2026-05-26 21:22:44,876 | root | INFO | Afegint: '0553106686'
2026-05-26 21:22:44,877 | root | INFO | Afegint: '9722509713'
2026-05-26 21:22:44,877 | root | INFO | Afegint: '0380785218'
2026-05-26 21:22:44,878 | root | INFO | Afegint: '0385498179'
2026-05-26 21:22:44,878 | root | INFO | Afegint: '0307302202'
2026-05-26 21:22:44,878 | root | INFO | Afegint: '840149236X'
2026-05-26 21:22:44,879 | root | INFO | Afegint: '042518692X'
2026-05-26 21:22:44,879 | root | INFO | Afegint: '0374475067'
2026-05-26 21:22:44,879 | root | INFO | Afegint: '0805044272'
2026-05-26 21:22:44,879 | root | INFO | Afegint: '0307100707'
2026-05-26 21:22:44,881 | root | INFO | Afegint: '0310803063'
2026-05-26 21:22:44,881 | root | INFO | Afegint: '0943233623'
2026-05-26 21:22:44,881 | root | INFO | Afegint: '0307302822'
2026-05-26 21:22:44,881 | root | INFO | Afegint: '0449148831'
2026-05-26 21:22:44,881 | root | INFO | Afegint: '0671695177'
2026-05-26 21:22:44,882 | root | INFO | Afegint: '0201354705'
2026-05-26 21:22:44,882 | root | INFO | Afegint: '1885222998'
2026-05-26 21:22:44,882 | root | INFO | Afegint: '0425182215'
2026-05-26 21:22:44,883 | root | INFO | Afegint: '0060196084'
2026-05-26 21:22:44,883 | root | INFO | Afegint: '0842304673'
2026-05-26 21:22:44,883 | root | INFO | Afegint: '0312858213'
2026-05-26 21:22:44,884 | root | INFO | Afegint: '0553587196'
2026-05-26 21:22:44,885 | root | INFO | Afegint: '0553564676'
2026-05-26 21:22:44,885 | root | INFO | Afegint: '1856978826'
2026-05-26 21:22:44,885 | root | INFO | Afegint: '0486406644'
2026-05-26 21:22:44,885 | root | INFO | Afegint: '0786882514'
2026-05-26 21:22:44,885 | root | INFO | Afegint: '1852308060'
2026-05-26 21:22:44,886 | root | INFO | Afegint: '0060505621'
2026-05-26 21:22:44,886 | root | INFO | Afegint: '0451406656'
2026-05-26 21:22:44,886 | root | INFO | Afegint: '0895771691'
2026-05-26 21:22:44,887 | root | INFO | Afegint: '0715388185'
2026-05-26 21:22:44,887 | root | INFO | Afegint: '0425047962'
2026-05-26 21:22:44,887 | root | INFO | Afegint: '0451178386'
2026-05-26 21:22:44,888 | root | INFO | Afegint: '1570620768'
2026-05-26 21:22:44,888 | root | INFO | Afegint: '0451409019'
2026-05-26 21:22:44,889 | root | INFO | Afegint: '0679873171'
2026-05-26 21:22:44,890 | root | INFO | Afegint: '0590222961'
2026-05-26 21:22:44,891 | root | INFO | Afegint: '3426702266'
2026-05-26 21:22:44,891 | root | INFO | Afegint: '0764222171'
2026-05-26 21:22:44,891 | root | INFO | Afegint: '0345300742'
2026-05-26 21:22:44,891 | root | INFO | Afegint: '043920092X'
2026-05-26 21:22:44,891 | root | INFO | Afegint: '0671694103'
2026-05-26 21:22:44,892 | root | INFO | Afegint: '0380816059'
2026-05-26 21:22:44,892 | root | INFO | Afegint: '0373032897'
2026-05-26 21:22:44,892 | root | INFO | Afegint: '0896592413'
2026-05-26 21:22:44,893 | root | INFO | Afegint: '0684150166'
2026-05-26 21:22:44,893 | root | INFO | Afegint: '0140350039'
2026-05-26 21:22:44,893 | root | INFO | Afegint: '0679442944'
2026-05-26 21:22:44,893 | root | INFO | Afegint: '0310205719'
2026-05-26 21:22:44,894 | root | INFO | Afegint: '3506464078'
2026-05-26 21:22:44,894 | root | INFO | Afegint: '1582293031'
2026-05-26 21:22:44,894 | root | INFO | Afegint: '0899669492'
2026-05-26 21:22:44,894 | root | INFO | Afegint: '0385025866'
2026-05-26 21:22:44,894 | root | INFO | Afegint: '0385419902'
2026-05-26 21:22:44,894 | root | INFO | Afegint: '0140118608'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0819305154'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0590455702'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0441001823'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0441000924'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0307117235'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0307128954'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0345309154'
2026-05-26 21:22:44,895 | root | INFO | Afegint: '0590486454'
2026-05-26 21:22:44,896 | root | INFO | Afegint: '359621078X'
2026-05-26 21:22:44,897 | root | INFO | Afegint: '0373821778'
2026-05-26 21:22:44,897 | root | INFO | Afegint: '0151310750'
2026-05-26 21:22:44,897 | root | INFO | Afegint: '0439401372'
2026-05-26 21:22:44,898 | root | INFO | Afegint: '0670401765'
2026-05-26 21:22:44,898 | root | INFO | Afegint: '3442724937'
2026-05-26 21:22:44,898 | root | INFO | Afegint: '0312858175'
2026-05-26 21:22:44,899 | root | INFO | Afegint: '1572970979'
2026-05-26 21:22:44,899 | root | INFO | Afegint: '1572971363'
2026-05-26 21:22:44,899 | root | INFO | Afegint: '0590307223'
2026-05-26 21:22:44,899 | root | INFO | Afegint: '0590187317'
2026-05-26 21:22:44,899 | root | INFO | Afegint: '0590407783'
2026-05-26 21:22:44,899 | root | INFO | Afegint: '0312155824'
2026-05-26 21:22:44,899 | root | INFO | Afegint: '0439401399'
2026-05-26 21:22:44,900 | root | INFO | Afegint: '0671828029'
2026-05-26 21:22:44,900 | root | INFO | Afegint: '0553131834'
2026-05-26 21:22:44,900 | root | INFO | Afegint: '0373031785'
2026-05-26 21:22:44,900 | root | INFO | Afegint: '2266076000'
2026-05-26 21:22:44,900 | root | INFO | Afegint: '0385272324'
2026-05-26 21:22:44,901 | root | INFO | Afegint: '2080680676'
2026-05-26 21:22:44,901 | root | INFO | Afegint: '2232122263'
2026-05-26 21:22:44,901 | root | INFO | Afegint: '0373451598'
2026-05-26 21:22:44,901 | root | INFO | Afegint: '0316117064'
2026-05-26 21:22:44,901 | root | INFO | Afegint: '0717283372'
2026-05-26 21:22:44,901 | root | INFO | Afegint: '0717283194'
2026-05-26 21:22:44,901 | root | INFO | Afegint: '0307128431'
2026-05-26 21:22:44,902 | root | INFO | Afegint: '0425163393'
2026-05-26 21:22:44,902 | root | INFO | Afegint: '1401030270'
2026-05-26 21:22:44,902 | root | INFO | Afegint: '067086045X'
2026-05-26 21:22:44,903 | root | INFO | Afegint: '0425107507'
2026-05-26 21:22:44,903 | root | INFO | Afegint: '1842322753'
2026-05-26 21:22:44,903 | root | INFO | Afegint: '0752844849'
2026-05-26 21:22:44,903 | root | INFO | Afegint: '0671038230'
2026-05-26 21:22:44,904 | root | INFO | Afegint: '2070425770'
2026-05-26 21:22:44,904 | root | INFO | Afegint: '0140389652'
2026-05-26 21:22:44,905 | root | INFO | Afegint: '0440925606'
2026-05-26 21:22:44,905 | root | INFO | Afegint: '0395425069'
2026-05-26 21:22:44,905 | root | INFO | Afegint: '0396087213'
2026-05-26 21:22:44,905 | root | INFO | Afegint: '037307347X'
2026-05-26 21:22:44,905 | root | INFO | Afegint: '0307020827'
2026-05-26 21:22:44,906 | root | INFO | Afegint: '0375504044'
2026-05-26 21:22:44,906 | root | INFO | Afegint: '8408022938'
2026-05-26 21:22:44,906 | root | INFO | Afegint: '0441002455'
2026-05-26 21:22:44,906 | root | INFO | Afegint: '0060159685'
2026-05-26 21:22:44,907 | root | INFO | Afegint: '0446302538'
2026-05-26 21:22:44,907 | root | INFO | Afegint: '0821724479'
2026-05-26 21:22:44,907 | root | INFO | Afegint: '0671035347'
2026-05-26 21:22:44,907 | root | INFO | Afegint: '0821748564'
2026-05-26 21:22:44,907 | root | INFO | Afegint: '0380429780'
2026-05-26 21:22:44,908 | root | INFO | Afegint: '0751310158'
2026-05-26 21:22:44,909 | root | INFO | Afegint: '8478442588'
2026-05-26 21:22:44,910 | root | INFO | Afegint: '0879052473'
2026-05-26 21:22:44,911 | root | INFO | Afegint: '0006379702'
2026-05-26 21:22:44,911 | root | INFO | Afegint: '2070403920'
2026-05-26 21:22:44,911 | root | INFO | Afegint: '0451136101'
2026-05-26 21:22:44,911 | root | INFO | Afegint: '0425191028'
2026-05-26 21:22:44,912 | root | INFO | Afegint: '0765305119'
2026-05-26 21:22:44,912 | root | INFO | Afegint: '0143034359'
2026-05-26 21:22:44,912 | root | INFO | Afegint: '0505524678'
2026-05-26 21:22:44,912 | root | INFO | Afegint: '0446363030'
2026-05-26 21:22:44,912 | root | INFO | Afegint: '0373075650'
2026-05-26 21:22:44,913 | root | INFO | Afegint: '0373075308'
2026-05-26 21:22:44,913 | root | INFO | Afegint: '0440206561'
2026-05-26 21:22:44,913 | root | INFO | Afegint: '0843944366'
2026-05-26 21:22:44,913 | root | INFO | Afegint: '0671526286'
2026-05-26 21:22:44,913 | root | INFO | Afegint: '0671508369'
2026-05-26 21:22:44,914 | root | INFO | Afegint: '0843941766'
2026-05-26 21:22:44,914 | root | INFO | Afegint: '0553277812'
2026-05-26 21:22:44,914 | root | INFO | Afegint: '0373471831'
2026-05-26 21:22:44,915 | root | INFO | Afegint: '0439062454'
2026-05-26 21:22:44,915 | root | INFO | Afegint: '0843931191'
2026-05-26 21:22:44,915 | root | INFO | Afegint: '0307020584'
2026-05-26 21:22:44,915 | root | INFO | Afegint: '0590254960'
2026-05-26 21:22:44,915 | root | INFO | Afegint: '0590483692'
2026-05-26 21:22:44,916 | root | INFO | Afegint: '0307129160'
2026-05-26 21:22:44,916 | root | INFO | Afegint: '0380707837'
2026-05-26 21:22:44,916 | root | INFO | Afegint: '157421005X'
2026-05-26 21:22:44,916 | root | INFO | Afegint: '342312721X'
2026-05-26 21:22:44,917 | root | INFO | Afegint: '0312964919'
2026-05-26 21:22:44,917 | root | INFO | Afegint: '0553381903'
2026-05-26 21:22:44,917 | root | INFO | Afegint: '0312198248'
2026-05-26 21:22:44,917 | root | INFO | Afegint: '080505801X'
2026-05-26 21:22:44,918 | root | INFO | Afegint: '0064406229'
2026-05-26 21:22:44,918 | root | INFO | Afegint: '0312167792'
2026-05-26 21:22:44,918 | root | INFO | Afegint: '0399141340'
2026-05-26 21:22:44,918 | root | INFO | Afegint: '0684832933'
2026-05-26 21:22:44,919 | root | INFO | Afegint: '3442443806'
2026-05-26 21:22:44,919 | root | INFO | Afegint: '3404126343'
2026-05-26 21:22:44,919 | root | INFO | Afegint: '8420444367'
2026-05-26 21:22:44,919 | root | INFO | Afegint: '2070364585'
2026-05-26 21:22:44,919 | root | INFO | Afegint: '2203142278'
2026-05-26 21:22:44,919 | root | INFO | Afegint: '2070360016'
2026-05-26 21:22:44,919 | root | INFO | Afegint: '038078906X'
2026-05-26 21:22:44,920 | root | INFO | Afegint: '1566194881'
2026-05-26 21:22:44,920 | root | INFO | Afegint: '0373511221'
2026-05-26 21:22:44,920 | root | INFO | Afegint: '0373029691'
2026-05-26 21:22:44,921 | root | INFO | Afegint: '0373272995'
2026-05-26 21:22:44,921 | root | INFO | Afegint: '0747558167'
2026-05-26 21:22:44,922 | root | INFO | Afegint: '0373262183'
2026-05-26 21:22:44,922 | root | INFO | Afegint: '037344186X'
2026-05-26 21:22:44,923 | root | INFO | Afegint: '082177574X'
2026-05-26 21:22:44,923 | root | INFO | Afegint: '0061043958'
2026-05-26 21:22:44,923 | root | INFO | Afegint: '0679447024'
2026-05-26 21:22:44,923 | root | INFO | Afegint: '0061053775'
2026-05-26 21:22:44,924 | root | INFO | Afegint: '0671637525'
2026-05-26 21:22:44,925 | root | INFO | Afegint: '0312975643'
2026-05-26 21:22:44,926 | root | INFO | Afegint: '0373033125'
2026-05-26 21:22:44,926 | root | INFO | Afegint: '1551661489'
2026-05-26 21:22:44,927 | root | INFO | Afegint: '0373226713'
2026-05-26 21:22:44,927 | root | INFO | Afegint: '0451177908'
2026-05-26 21:22:44,927 | root | INFO | Afegint: '0523414668'
2026-05-26 21:22:44,928 | root | INFO | Afegint: '0771012837'
2026-05-26 21:22:44,928 | root | INFO | Afegint: '059088008X'
2026-05-26 21:22:44,929 | root | INFO | Afegint: '3426690179'
2026-05-26 21:22:44,929 | root | INFO | Afegint: '0140118993'
2026-05-26 21:22:44,930 | root | INFO | Afegint: '0446394211'
2026-05-26 21:22:44,930 | root | INFO | Afegint: '0590693301'
2026-05-26 21:22:44,931 | root | INFO | Afegint: '0553231758'
2026-05-26 21:22:44,931 | root | INFO | Afegint: '2080674722'
2026-05-26 21:22:44,931 | root | INFO | Afegint: '0670843105'
2026-05-26 21:22:44,931 | root | INFO | Afegint: '0786813849'
2026-05-26 21:22:44,932 | root | INFO | Afegint: '0376012161'
2026-05-26 21:22:44,932 | root | INFO | Afegint: '155166075X'
2026-05-26 21:22:44,932 | root | INFO | Afegint: '0525938990'
2026-05-26 21:22:44,932 | root | INFO | Afegint: '0671227718'
2026-05-26 21:22:44,932 | root | INFO | Afegint: '0965693015'
2026-05-26 21:22:44,932 | root | INFO | Afegint: '0440155029'
2026-05-26 21:22:44,932 | root | INFO | Afegint: '0441451306'
2026-05-26 21:22:44,933 | root | INFO | Afegint: '0307740145'
2026-05-26 21:22:44,933 | root | INFO | Afegint: '081674517X'
2026-05-26 21:22:44,934 | root | INFO | Afegint: '0439103975'
2026-05-26 21:22:44,934 | root | INFO | Afegint: '1883473004'
2026-05-26 21:22:44,934 | root | INFO | Afegint: '0399128158'
2026-05-26 21:22:44,934 | root | INFO | Afegint: '0312848765'
2026-05-26 21:22:44,935 | root | INFO | Afegint: '0553802135'
2026-05-26 21:22:44,935 | root | INFO | Afegint: '0373763506'
2026-05-26 21:22:44,936 | root | INFO | Afegint: '0671626965'
2026-05-26 21:22:44,936 | root | INFO | Afegint: '0553250337'
2026-05-26 21:22:44,936 | root | INFO | Afegint: '0373222181'
2026-05-26 21:22:44,936 | root | INFO | Afegint: '0060550392'
2026-05-26 21:22:44,937 | root | INFO | Afegint: '3442449820'
2026-05-26 21:22:44,938 | root | INFO | Afegint: '0373031017'
2026-05-26 21:22:44,939 | root | INFO | Afegint: '0312331754'
2026-05-26 21:22:44,940 | root | INFO | Afegint: '0399151877'
2026-05-26 21:22:44,940 | root | INFO | Afegint: '0373451628'
2026-05-26 21:22:44,940 | root | INFO | Afegint: '0399151885'
2026-05-26 21:22:44,942 | root | INFO | Afegint: '0684871726'
2026-05-26 21:22:44,943 | root | INFO | Afegint: '0816719160'
2026-05-26 21:22:44,943 | root | INFO | Afegint: '3499264528'
2026-05-26 21:22:44,944 | root | INFO | Afegint: '089296751X'
